page,value,x,y
/~nmchenry1/index_tree.html,2185.600098,299,366
/~nmchenry1/index_tree.html,2186.300049,302,177
/~nmchenry1/index_tree.html,2198.600098,302,175
/~nmchenry1/index_tree.html,2202.300049,302,174
/~nmchenry1/index_tree.html,2217.600098,301,175
/~nmchenry1/index_tree.html,2218.300049,301,172
/~nmchenry1/index_tree.html,2235.300049,298,167
/~nmchenry1/index_tree.html,2251.300049,297,165
/~nmchenry1/index_tree.html,2265.600098,299,175
/~nmchenry1/index_tree.html,2270.300049,296,164
/~nmchenry1/index_tree.html,2284.600098,298,175
/~nmchenry1/index_tree.html,2316.600098,297,175
/~nmchenry1/index_tree.html,2333.600098,297,174
/~nmchenry1/index_tree.html,2366.600098,297,173
/~nmchenry1/index_tree.html,2385.300049,295,164
/~nmchenry1/index_tree.html,2402.300049,294,164
/~nmchenry1/index_tree.html,2435.300049,292,164
/~nmchenry1/index_tree.html,2469.300049,291,166
/~nmchenry1/index_tree.html,2486.300049,290,168
/~nmchenry1/index_tree.html,2503.300049,289,171
/~nmchenry1/index_tree.html,2519.300049,289,173
/~nmchenry1/index_tree.html,2535.300049,289,175
/~nmchenry1/index_tree.html,2535.600098,300,362
/~nmchenry1/index_tree.html,2551.600098,302,348
/~nmchenry1/index_tree.html,2552.300049,289,177
/~nmchenry1/index_tree.html,2568.300049,292,181
/~nmchenry1/index_tree.html,2568.600098,309,322
/~nmchenry1/index_tree.html,2585.300049,292,182
/~nmchenry1/index_tree.html,2585.600098,315,288
/~nmchenry1/index_tree.html,2601.600098,321,259
/~nmchenry1/index_tree.html,2602.300049,293,183
/~nmchenry1/index_tree.html,2619.600098,325,228
/~nmchenry1/index_tree.html,2635.600098,327,210
/~nmchenry1/index_tree.html,2652.300049,294,183
/~nmchenry1/index_tree.html,2652.600098,328,191
/~nmchenry1/index_tree.html,2669.600098,328,180
/~nmchenry1/index_tree.html,2685.600098,328,176
/~nmchenry1/index_tree.html,2702.300049,296,183
/~nmchenry1/index_tree.html,2703.600098,328,172
/~nmchenry1/index_tree.html,2719.600098,330,165
/~nmchenry1/index_tree.html,2720.300049,296,182
/~nmchenry1/index_tree.html,2735.300049,296,181
/~nmchenry1/index_tree.html,2736.600098,331,160
/~nmchenry1/index_tree.html,2751.300049,297,179
/~nmchenry1/index_tree.html,2751.600098,331,158
/~nmchenry1/index_tree.html,2769.600098,331,157
/~nmchenry1/index_tree.html,2770.300049,297,176
/~nmchenry1/index_tree.html,2784.199951,298,359
/~nmchenry1/index_tree.html,2786.300049,298,174
/~nmchenry1/index_tree.html,2799.199951,299,359
/~nmchenry1/index_tree.html,2802.300049,299,174
/~nmchenry1/index_tree.html,2816.199951,299,360
/~nmchenry1/index_tree.html,2819.300049,299,171
/~nmchenry1/index_tree.html,2852.300049,299,169
